패치,라인,챔피언(한국어),챔피언(영어),챔피언ID,라인내순위,전체순위,순위변동,전체순위변동,티어,OP픽,꿀픽,게임수,픽률(%),밴률(%),승률(%),OP점수,꿀픽점수,업데이트시각
26.11,미드,사이온,Sion,14,38,136,2,0,C,False,False,835,1.25,1.98,49.46,49.46,-0.34,2026-06-09T21:28:16.000Z
26.11,미드,흐웨이,Hwei,910,39,138,0,0,C,False,False,2349,3.52,1.22,48.32,49.44,-5.04,2026-06-09T21:28:17.000Z
26.11,미드,베이가,Veigar,45,40,145,5,0,C,False,False,669,1.00,0.07,51.42,49.25,1.69,2026-06-09T21:28:17.000Z
26.11,미드,오로라,Aurora,893,41,152,-21,0,C,False,False,2879,4.31,1.84,47.69,48.90,-8.96,2026-06-09T21:28:16.000Z
26.11,미드,스웨인,Swain,50,42,174,-4,0,C,False,False,440,0.66,0.42,51.36,48.14,1.07,2026-06-09T21:28:17.000Z
26.11,미드,카사딘,Kassadin,38,43,175,1,0,C,False,False,950,1.42,0.34,48.42,48.13,-1.88,2026-06-09T21:28:17.000Z
26.11,미드,나피리,Naafiri,950,44,178,-13,0,C,False,False,936,1.40,25.82,47.22,48.08,-3.66,2026-06-09T21:28:16.000Z
26.11,미드,신 짜오,Xin Zhao,5,45,183,2,0,C,False,False,364,0.55,13.09,51.37,48.00,0.90,2026-06-09T21:28:16.000Z
26.11,미드,암베사,Ambessa,799,46,198,-3,0,C,False,False,345,0.52,8.09,48.70,47.42,-0.54,2026-06-09T21:28:15.000Z
26.11,미드,아지르,Azir,268,47,203,4,0,C,False,False,1331,1.99,0.30,47.33,47.20,-4.81,2026-06-09T21:28:17.000Z
26.11,미드,브랜드,Brand,63,48,213,0,0,D,False,False,373,0.56,0.62,49.33,46.70,-0.23,2026-06-09T21:28:17.000Z
26.11,미드,벨코즈,Vel'Koz,161,49,219,123,0,D,False,False,366,0.55,0.38,46.99,46.41,-1.50,2026-06-09T21:28:17.000Z
26.11,미드,탈리야,Taliyah,163,50,221,-16,0,D,False,False,1364,2.04,0.39,46.33,46.13,-6.97,2026-06-09T21:28:17.000Z
26.11,미드,멜,Mel,800,51,230,-1,0,D,False,False,1359,2.04,10.68,44.96,45.20,-10.13,2026-06-09T21:28:16.000Z
26.11,미드,트리스타나,Tristana,18,52,242,2,0,D,False,False,451,0.68,0.96,45.23,43.88,-3.05,2026-06-09T21:28:17.000Z
26.11,미드,코르키,Corki,42,53,244,2,0,D,False,False,416,0.62,0.04,46.15,43.48,-2.23,2026-06-09T21:28:17.000Z
26.11,미드,스몰더,Smolder,901,54,257,-1,0,D,False,False,339,0.51,10.29,37.76,34.42,-6.17,2026-06-09T21:28:15.000Z
26.11,바텀,애쉬,Ashe,22,1,9,1,0,S,False,True,9491,14.22,20.37,50.91,55.44,23.55,2026-06-09T21:28:14.000Z
26.11,바텀,바루스,Varus,110,2,14,2,0,S,False,True,10156,15.22,16.87,50.91,54.76,23.51,2026-06-09T21:28:15.000Z
26.11,바텀,드레이븐,Draven,119,3,41,0,0,A,False,False,1446,2.17,11.90,53.04,52.82,8.42,2026-06-09T21:28:16.000Z
26.11,바텀,세나,Senna,235,4,42,15,0,A,False,True,5943,8.91,4.82,52.01,52.78,22.31,2026-06-09T21:28:16.000Z
26.11,바텀,이즈리얼,Ezreal,81,5,52,7,0,A,False,False,18754,28.10,26.53,47.93,52.13,-62.96,2026-06-09T21:28:15.000Z
26.11,바텀,제리,Zeri,221,6,59,4,0,A,False,False,6798,10.19,1.65,50.46,51.73,9.00,2026-06-09T21:28:16.000Z
26.11,바텀,징크스,Jinx,222,7,60,4,0,A,False,False,4447,6.66,0.68,51.65,51.70,13.86,2026-06-09T21:28:16.000Z
26.11,바텀,유나라,Yunara,804,8,74,15,0,A,False,False,6426,9.63,2.58,49.97,51.36,3.78,2026-06-09T21:28:15.000Z
26.11,바텀,카시오페아,Cassiopeia,69,9,94,5,0,B,False,False,783,1.17,6.55,54.02,50.44,5.27,2026-06-09T21:28:15.000Z
26.11,바텀,미스 포츈,Miss Fortune,21,10,96,8,0,B,False,False,3262,4.89,0.64,50.55,50.40,4.75,2026-06-09T21:28:17.000Z
26.11,바텀,카이사,Kai'Sa,145,11,97,21,0,B,False,False,8905,13.34,0.98,49.40,50.37,-2.52,2026-06-09T21:28:14.000Z
26.11,바텀,제라스,Xerath,101,12,98,14,0,B,False,False,1440,2.16,2.97,52.15,50.34,5.58,2026-06-09T21:28:17.000Z
26.11,바텀,트리스타나,Tristana,18,13,100,0,0,B,False,False,2389,3.58,0.96,50.31,50.32,2.62,2026-06-09T21:28:16.000Z
26.11,바텀,시비르,Sivir,15,14,103,-8,0,B,False,False,3567,5.34,3.84,49.79,50.26,1.13,2026-06-09T21:28:14.000Z
26.11,바텀,진,Jhin,202,15,104,0,0,B,False,False,13202,19.78,1.50,48.55,50.22,-20.75,2026-06-09T21:28:16.000Z
26.11,바텀,스웨인,Swain,50,16,105,14,0,B,False,False,803,1.20,0.42,53.55,50.20,4.77,2026-06-09T21:28:17.000Z
26.11,바텀,케이틀린,Caitlyn,51,17,107,-9,0,B,False,False,8872,13.29,12.52,48.17,50.19,-21.44,2026-06-09T21:28:14.000Z
26.11,바텀,세라핀,Seraphine,147,18,123,154,0,B,False,False,526,0.79,5.04,54.94,49.86,4.24,2026-06-09T21:28:16.000Z
26.11,바텀,자야,Xayah,498,19,135,-12,0,B,False,False,2263,3.39,0.40,49.80,49.49,0.73,2026-06-09T21:28:14.000Z
26.11,바텀,티모,Teemo,17,20,147,4,0,B,False,False,1161,1.74,7.59,50.04,49.13,0.82,2026-06-09T21:28:15.000Z
26.11,바텀,아펠리오스,Aphelios,523,21,150,-16,0,B,False,False,5022,7.53,1.76,49.02,49.03,-4.31,2026-06-09T21:28:14.000Z
26.11,바텀,야스오,Yasuo,157,22,153,-13,0,B,False,False,482,0.72,11.45,53.73,48.90,3.03,2026-06-09T21:28:16.000Z
26.11,바텀,직스,Ziggs,115,23,157,-2,0,B,False,False,1695,2.54,0.26,49.97,48.67,0.98,2026-06-09T21:28:15.000Z
26.11,바텀,베인,Vayne,67,24,164,10,0,C,False,False,595,0.89,12.65,50.08,48.37,0.45,2026-06-09T21:28:16.000Z
26.11,바텀,코그모,Kog'Maw,96,25,166,-3,0,C,False,False,693,1.04,0.10,51.52,48.33,2.00,2026-06-09T21:28:17.000Z
26.11,바텀,루시안,Lucian,236,26,181,-9,0,C,False,False,7857,11.77,9.12,47.22,48.03,-30.61,2026-06-09T21:28:15.000Z
26.11,바텀,벨코즈,Vel'Koz,161,27,185,-2,0,C,False,False,531,0.80,0.38,52.73,47.88,2.50,2026-06-09T21:28:17.000Z
26.11,바텀,사미라,Samira,360,28,189,-12,0,C,False,False,1184,1.77,0.30,49.83,47.78,0.44,2026-06-09T21:28:17.000Z
26.11,바텀,빅토르,Viktor,112,29,191,143,0,C,False,False,359,0.54,25.67,52.37,47.61,1.51,2026-06-09T21:28:15.000Z
26.11,바텀,블라디미르,Vladimir,8,30,194,-10,0,C,False,False,532,0.80,2.03,50.19,47.52,0.48,2026-06-09T21:28:16.000Z
26.11,바텀,스몰더,Smolder,901,31,199,-30,0,C,False,False,2067,3.10,10.29,47.65,47.41,-6.52,2026-06-09T21:28:15.000Z
26.11,바텀,코르키,Corki,42,32,212,-5,0,C,False,False,1074,1.61,0.04,48.70,46.75,-1.43,2026-06-09T21:28:17.000Z
26.11,바텀,브랜드,Brand,63,33,228,139,0,D,False,False,387,0.58,0.62,49.61,45.52,0.02,2026-06-09T21:28:16.000Z
26.11,바텀,멜,Mel,800,34,231,-1,0,D,False,False,1372,2.06,10.68,46.87,45.15,-5.83,2026-06-09T21:28:16.000Z
26.11,바텀,트위치,Twitch,29,35,246,-6,0,D,False,False,723,1.08,0.24,46.89,43.26,-2.93,2026-06-09T21:28:17.000Z
26.11,바텀,닐라,Nilah,895,36,251,136,0,D,False,False,387,0.58,0.28,47.29,42.72,-1.34,2026-06-09T21:28:17.000Z
26.11,바텀,칼리스타,Kalista,429,37,252,-6,0,D,False,False,637,0.95,0.14,46.47,42.56,-2.98,2026-06-09T21:28:17.000Z
26.11,서폿,바드,Bard,432,1,2,0,0,S,True,True,10320,15.46,18.51,51.73,56.94,35.82,2026-06-09T21:28:15.000Z
26.11,서폿,노틸러스,Nautilus,111,2,5,0,0,S,True,False,11230,16.83,16.55,50.02,56.30,3.49,2026-06-09T21:28:15.000Z
26.11,서폿,파이크,Pyke,555,3,11,0,0,S,False,False,5113,7.66,63.17,49.91,55.14,1.38,2026-06-09T21:28:15.000Z
26.11,서폿,쓰레쉬,Thresh,412,4,12,2,0,S,False,True,6952,10.42,7.80,52.29,55.01,27.59,2026-06-09T21:28:16.000Z
26.11,서폿,카르마,Karma,43,5,16,-1,0,A,False,False,8194,12.28,24.80,48.58,54.58,-20.37,2026-06-09T21:28:15.000Z
26.11,서폿,브라움,Braum,201,6,24,4,0,A,False,False,4199,6.29,8.75,52.51,54.17,18.39,2026-06-09T21:28:16.000Z
26.11,서폿,렐,Rell,526,7,28,2,0,A,False,True,4630,6.94,1.79,54.34,53.75,31.76,2026-06-09T21:28:16.000Z
26.11,서폿,블리츠크랭크,Blitzcrank,53,8,32,-1,0,A,False,False,4780,7.16,11.53,50.15,53.45,2.44,2026-06-09T21:28:15.000Z
26.11,서폿,세라핀,Seraphine,147,9,35,-4,0,A,False,False,5610,8.41,5.04,50.78,53.16,8.27,2026-06-09T21:28:16.000Z
26.11,서폿,레오나,Leona,89,10,37,-2,0,A,False,False,4780,7.16,3.55,52.26,53.10,17.93,2026-06-09T21:28:15.000Z
26.11,서폿,알리스타,Alistar,12,11,44,4,0,A,False,False,4381,6.56,1.67,52.00,52.53,14.36,2026-06-09T21:28:16.000Z
26.11,서폿,룰루,Lulu,117,12,53,0,0,A,False,False,5957,8.93,4.70,49.07,52.07,-7.26,2026-06-09T21:28:14.000Z
26.11,서폿,뽀삐,Poppy,78,13,61,-2,0,A,False,False,2037,3.05,11.22,50.91,51.69,3.47,2026-06-09T21:28:16.000Z
26.11,서폿,세나,Senna,235,14,71,0,0,A,False,False,2921,4.38,4.82,50.70,51.41,3.81,2026-06-09T21:28:17.000Z
26.11,서폿,엘리스,Elise,60,15,78,-2,0,A,False,False,1838,2.75,7.48,51.25,51.09,4.03,2026-06-09T21:28:15.000Z
26.11,서폿,라칸,Rakan,497,16,79,0,0,A,False,False,3944,5.91,0.57,49.90,51.06,0.32,2026-06-09T21:28:14.000Z
26.11,서폿,타릭,Taric,44,17,80,17,0,A,False,False,1001,1.50,0.13,56.14,51.06,9.46,2026-06-09T21:28:17.000Z
26.11,서폿,판테온,Pantheon,80,18,101,-1,0,B,False,False,2384,3.57,2.05,49.62,50.31,-0.80,2026-06-09T21:28:17.000Z
26.11,서폿,카밀,Camille,164,19,112,6,0,B,False,False,2600,3.90,0.86,50.69,50.13,3.32,2026-06-09T21:28:16.000Z
26.11,서폿,마오카이,Maokai,57,20,117,0,0,B,False,False,1416,2.12,0.17,52.33,49.95,5.28,2026-06-09T21:28:17.000Z
26.11,서폿,탐 켄치,Tahm Kench,223,21,120,21,0,B,False,False,1110,1.66,0.24,52.88,49.90,5.06,2026-06-09T21:28:17.000Z
26.11,서폿,스카너,Skarner,72,22,130,13,0,B,False,False,1676,2.51,1.05,51.07,49.57,3.11,2026-06-09T21:28:17.000Z
26.11,서폿,니코,Neeko,518,23,132,-1,0,B,False,False,2032,3.04,3.88,48.72,49.52,-3.53,2026-06-09T21:28:14.000Z
26.11,서폿,자이라,Zyra,143,24,137,-1,0,B,False,False,1188,1.78,4.78,50.76,49.45,1.65,2026-06-09T21:28:15.000Z
26.11,서폿,르블랑,LeBlanc,7,25,139,16,0,B,False,False,542,0.81,36.76,51.48,49.43,1.42,2026-06-09T21:28:15.000Z
26.11,서폿,샤코,Shaco,35,26,140,5,0,B,False,False,863,1.29,11.45,50.29,49.41,0.60,2026-06-09T21:28:15.000Z
26.11,서폿,소나,Sona,37,27,142,2,0,B,False,False,1095,1.64,0.05,50.50,49.40,1.08,2026-06-09T21:28:17.000Z
26.11,서폿,질리언,Zilean,26,28,143,-10,0,B,False,False,1563,2.34,0.47,50.67,49.37,1.94,2026-06-09T21:28:17.000Z
26.11,서폿,모르가나,Morgana,25,29,158,-5,0,C,False,False,1349,2.02,2.06,48.48,48.55,-2.80,2026-06-09T21:28:17.000Z
26.11,서폿,피들스틱,Fiddlesticks,9,30,172,-4,0,C,False,False,442,0.66,1.29,52.26,48.17,1.61,2026-06-09T21:28:17.000Z
26.11,서폿,조이,Zoe,142,31,173,-12,0,C,False,False,430,0.64,26.19,48.60,48.15,-0.83,2026-06-09T21:28:15.000Z
26.11,서폿,밀리오,Milio,902,32,177,8,0,C,False,False,2521,3.78,0.52,47.96,48.09,-7.17,2026-06-09T21:28:17.000Z
26.11,서폿,벨코즈,Vel'Koz,161,33,186,6,0,C,False,False,932,1.40,0.38,48.71,47.88,-1.58,2026-06-09T21:28:17.000Z
26.11,서폿,자르반 4세,Jarvan IV,59,34,195,3,0,C,False,False,474,0.71,1.50,51.27,47.47,1.01,2026-06-09T21:28:17.000Z
26.11,서폿,람머스,Rammus,33,35,197,137,0,C,False,False,371,0.56,0.51,51.21,47.43,0.76,2026-06-09T21:28:17.000Z
26.11,서폿,쉔,Shen,98,36,201,136,0,C,False,False,411,0.62,0.21,50.36,47.25,0.32,2026-06-09T21:28:15.000Z
26.11,서폿,아무무,Amumu,32,37,205,135,0,C,False,False,337,0.50,0.16,51.34,47.17,0.75,2026-06-09T21:28:17.000Z
26.11,서폿,잔나,Janna,40,38,208,5,0,C,False,False,755,1.13,0.03,49.01,46.98,-0.95,2026-06-09T21:28:17.000Z
26.11,서폿,갈리오,Galio,3,39,210,6,0,C,False,False,807,1.21,3.45,48.08,46.95,-2.14,2026-06-09T21:28:17.000Z
26.11,서폿,스웨인,Swain,50,40,211,-10,0,C,False,False,1000,1.50,0.42,48.00,46.95,-2.77,2026-06-09T21:28:16.000Z
26.11,서폿,럭스,Lux,99,41,215,-9,0,C,False,False,2052,3.07,0.39,46.49,46.51,-10.34,2026-06-09T21:28:17.000Z
26.11,서폿,사일러스,Sylas,517,42,223,-9,0,C,False,False,956,1.43,14.09,47.07,45.89,-4.02,2026-06-09T21:28:15.000Z
26.11,서폿,애니비아,Anivia,34,43,229,-5,0,C,False,False,735,1.10,7.67,47.07,45.47,-3.08,2026-06-09T21:28:16.000Z
26.11,서폿,제라스,Xerath,101,44,239,0,0,D,False,False,1170,1.75,2.97,45.56,44.41,-7.57,2026-06-09T21:28:16.000Z
26.11,서폿,소라카,Soraka,16,45,240,-18,0,D,False,False,1166,1.75,0.12,45.54,44.19,-7.53,2026-06-09T21:28:17.000Z
26.11,서폿,멜,Mel,800,46,245,2,0,D,False,False,905,1.36,10.68,44.75,43.43,-7.10,2026-06-09T21:28:16.000Z
26.11,서폿,브랜드,Brand,63,47,248,-11,0,D,False,False,612,0.92,0.62,44.61,43.18,-4.81,2026-06-09T21:28:17.000Z
26.11,서폿,나미,Nami,267,48,249,-20,0,D,False,False,1271,1.90,0.15,44.30,43.15,-10.58,2026-06-09T21:28:16.000Z
26.11,서폿,흐웨이,Hwei,910,49,253,-28,0,D,False,False,354,0.53,1.22,45.48,41.74,-2.32,2026-06-09T21:28:17.000Z
26.11,서폿,유미,Yuumi,350,50,254,-4,0,D,False,False,2655,3.98,8.36,41.02,41.60,-38.32,2026-06-09T21:28:17.000Z
